timestamp,supply(kg),item,corporation,location
2021-01-27,42270.0,TG,A,J
2021-01-28,41710.0,TG,A,J
2021-01-29,39500.0,TG,A,J
2021-01-30,13900.0,TG,A,J
2021-01-31,0.0,TG,A,J
2021-02-01,29564.0,TG,A,J
2021-02-02,29060.0,TG,A,J
2021-02-03,15282.0,TG,A,J
2021-02-04,17940.0,TG,A,J
2021-02-05,6122.0,TG,A,J
2021-02-06,8171.0,TG,A,J
2021-02-07,0.0,TG,A,J
2021-02-08,49125.0,TG,A,J
2021-02-09,52329.0,TG,A,J
2021-02-10,68720.0,TG,A,J
2021-02-11,18165.0,TG,A,J
2021-02-12,0.0,TG,A,J
2021-02-13,0.0,TG,A,J
2021-02-14,0.0,TG,A,J
2021-02-15,19755.0,TG,A,J
2021-02-16,20040.0,TG,A,J
2021-02-17,20310.0,TG,A,J
2021-02-18,23072.0,TG,A,J
2021-02-19,20030.0,TG,A,J
2021-02-20,20210.0,TG,A,J
2021-02-21,0.0,TG,A,J
2021-02-22,15067.0,TG,A,J
2021-02-23,21055.0,TG,A,J
2021-02-24,8740.0,TG,A,J
2021-02-25,12275.0,TG,A,J
2021-02-26,15496.0,TG,A,J
2021-02-27,9565.0,TG,A,J
2021-02-28,0.0,TG,A,J
2021-03-01,6840.0,TG,A,J
2021-03-02,18979.0,TG,A,J
2021-03-03,7530.0,TG,A,J
2021-03-04,5980.0,TG,A,J
2021-03-05,9570.0,TG,A,J
2021-03-06,11904.0,TG,A,J
2021-03-07,0.0,TG,A,J
2021-03-08,7255.0,TG,A,J
2021-03-09,6109.5,TG,A,J
2021-03-10,5910.0,TG,A,J
2021-03-11,9875.0,TG,A,J
2021-03-12,5110.0,TG,A,J
2021-03-13,10680.0,TG,A,J
2021-03-14,0.0,TG,A,J
2021-03-15,12665.0,TG,A,J
2021-03-16,8022.0,TG,A,J
2021-03-17,4877.5,TG,A,J
2021-03-18,4050.0,TG,A,J
2021-03-19,2656.0,TG,A,J
2021-03-20,5332.5,TG,A,J
2021-03-21,0.0,TG,A,J
2021-03-22,10414.0,TG,A,J
2021-03-23,6727.0,TG,A,J
2021-03-24,6100.0,TG,A,J
2021-03-25,3762.0,TG,A,J
2021-03-26,6924.5,TG,A,J
2021-03-27,4285.0,TG,A,J
2021-03-28,0.0,TG,A,J
2021-03-29,2675.0,TG,A,J
2021-03-30,7066.0,TG,A,J
2021-03-31,3771.0,TG,A,J
2021-04-01,4129.0,TG,A,J
2021-04-02,4554.5,TG,A,J
2021-04-03,7075.0,TG,A,J
2021-04-04,0.0,TG,A,J
2021-04-05,64.0,TG,A,J
2021-04-06,5060.0,TG,A,J
2021-04-07,2786.0,TG,A,J
2021-04-08,2507.0,TG,A,J
2021-04-09,2676.5,TG,A,J
2021-04-10,4670.0,TG,A,J
2021-04-11,0.0,TG,A,J
2021-04-12,1540.5,TG,A,J
2021-04-13,5916.0,TG,A,J
2021-04-14,2196.0,TG,A,J
2021-04-15,2990.0,TG,A,J
2021-04-16,2460.0,TG,A,J
2021-04-17,2531.5,TG,A,J
2021-04-18,0.0,TG,A,J
2021-04-19,1975.0,TG,A,J
2021-04-20,3598.0,TG,A,J
2021-04-21,1481.0,TG,A,J
2021-04-22,4598.5,TG,A,J
2021-04-23,1317.0,TG,A,J
2021-04-24,2535.0,TG,A,J
2021-04-25,0.0,TG,A,J
2021-04-26,225.0,TG,A,J
2021-04-27,0.0,TG,A,J
2021-04-28,579.0,TG,A,J
2021-04-29,0.0,TG,A,J
2021-04-30,162.0,TG,A,J
2021-05-01,363.0,TG,A,J
2021-05-02,0.0,TG,A,J
2021-05-03,1065.0,TG,A,J
2021-05-04,270.0,TG,A,J
2021-05-05,268.5,TG,A,J
2021-05-06,996.0,TG,A,J
2021-05-07,654.0,TG,A,J
2021-05-08,0.0,TG,A,J
2021-05-09,0.0,TG,A,J
2021-05-10,450.0,TG,A,J
2021-05-11,418.0,TG,A,J
2021-05-12,847.0,TG,A,J
2021-05-13,180.0,TG,A,J
2021-05-14,140.0,TG,A,J
2021-05-15,1119.0,TG,A,J
2021-05-16,0.0,TG,A,J
2021-05-17,0.0,TG,A,J
2021-05-18,1076.4,TG,A,J
2021-05-19,90.0,TG,A,J
2021-05-20,350.0,TG,A,J
2021-05-21,1318.0,TG,A,J
2021-05-22,0.0,TG,A,J
2021-05-23,0.0,TG,A,J
2021-05-24,504.0,TG,A,J
2021-05-25,177.0,TG,A,J
2021-05-26,961.0,TG,A,J
2021-05-27,150.0,TG,A,J
2021-05-28,744.0,TG,A,J
2021-05-29,1208.0,TG,A,J
2021-05-30,0.0,TG,A,J
2021-05-31,1060.0,TG,A,J
2021-06-01,0.0,TG,A,J
2021-06-02,666.0,TG,A,J
2021-06-03,231.0,TG,A,J
2021-06-04,0.0,TG,A,J
2021-06-05,1574.4,TG,A,J
2021-06-06,0.0,TG,A,J
2021-06-07,0.0,TG,A,J
2021-06-08,237.0,TG,A,J
2021-06-09,0.0,TG,A,J
2021-06-10,585.0,TG,A,J
2021-06-11,0.0,TG,A,J
2021-06-12,266.0,TG,A,J
2021-06-13,0.0,TG,A,J
2021-06-14,1760.0,TG,A,J
2021-06-15,0.0,TG,A,J
2021-06-16,90.0,TG,A,J
2021-06-17,290.0,TG,A,J
2021-06-18,2815.0,TG,A,J
2021-06-19,606.0,TG,A,J
2021-06-20,0.0,TG,A,J
2021-06-21,0.0,TG,A,J
2021-06-22,552.0,TG,A,J
2021-06-23,408.0,TG,A,J
2021-06-24,1316.0,TG,A,J
2021-06-25,963.0,TG,A,J
2021-06-26,2679.0,TG,A,J
2021-06-27,0.0,TG,A,J
2021-06-28,1878.0,TG,A,J
2021-06-29,90.0,TG,A,J
2021-06-30,150.0,TG,A,J
2021-07-01,1454.0,TG,A,J
2021-07-02,1437.0,TG,A,J
2021-07-03,2025.8,TG,A,J
2021-07-04,0.0,TG,A,J
2021-07-05,441.0,TG,A,J
2021-07-06,210.0,TG,A,J
2021-07-07,1194.0,TG,A,J
2021-07-08,440.0,TG,A,J
2021-07-09,915.0,TG,A,J
2021-07-10,150.0,TG,A,J
2021-07-11,0.0,TG,A,J
2021-07-12,243.0,TG,A,J
2021-07-13,1425.0,TG,A,J
2021-07-14,2235.0,TG,A,J
2021-07-15,360.0,TG,A,J
2021-07-16,648.0,TG,A,J
2021-07-17,162.0,TG,A,J
2021-07-18,0.0,TG,A,J
2021-07-19,330.0,TG,A,J
2021-07-20,490.0,TG,A,J
2021-07-21,1540.0,TG,A,J
2021-07-22,618.0,TG,A,J
2021-07-23,84.0,TG,A,J
2021-07-24,630.0,TG,A,J
2021-07-25,0.0,TG,A,J
2021-07-26,571.0,TG,A,J
2021-07-27,330.0,TG,A,J
2021-07-28,0.0,TG,A,J
2021-07-29,1576.5,TG,A,J
2021-07-30,0.0,TG,A,J
2021-07-31,690.0,TG,A,J
2021-08-01,0.0,TG,A,J
2021-08-02,1920.0,TG,A,J
2021-08-03,440.0,TG,A,J
2021-08-04,771.0,TG,A,J
2021-08-05,90.0,TG,A,J
2021-08-06,0.0,TG,A,J
2021-08-07,0.0,TG,A,J
2021-08-08,0.0,TG,A,J
2021-08-09,360.0,TG,A,J
2021-08-10,1096.0,TG,A,J
2021-08-11,90.0,TG,A,J
2021-08-12,2207.0,TG,A,J
2021-08-13,432.0,TG,A,J
2021-08-14,90.0,TG,A,J
2021-08-15,0.0,TG,A,J
2021-08-16,937.8,TG,A,J
2021-08-17,200.0,TG,A,J
2021-08-18,1121.0,TG,A,J
2021-08-19,315.0,TG,A,J
2021-08-20,1111.0,TG,A,J
2021-08-21,90.0,TG,A,J
2021-08-22,0.0,TG,A,J
2021-08-23,120.0,TG,A,J
2021-08-24,1542.0,TG,A,J
2021-08-25,447.0,TG,A,J
2021-08-26,609.0,TG,A,J
2021-08-27,3627.0,TG,A,J
2021-08-28,2355.0,TG,A,J
2021-08-29,0.0,TG,A,J
2021-08-30,0.0,TG,A,J
2021-08-31,1676.0,TG,A,J
2021-09-01,90.0,TG,A,J
2021-09-02,981.0,TG,A,J
2021-09-03,180.0,TG,A,J
2021-09-04,0.0,TG,A,J
2021-09-05,0.0,TG,A,J
2021-09-06,0.0,TG,A,J
2021-09-07,1478.0,TG,A,J
2021-09-08,450.0,TG,A,J
2021-09-09,2265.0,TG,A,J
2021-09-10,431.5,TG,A,J
2021-09-11,685.0,TG,A,J
2021-09-12,0.0,TG,A,J
2021-09-13,663.0,TG,A,J
2021-09-14,1483.0,TG,A,J
2021-09-15,3162.0,TG,A,J
2021-09-16,2370.0,TG,A,J
2021-09-17,1390.0,TG,A,J
2021-09-18,3650.0,TG,A,J
2021-09-19,0.0,TG,A,J
2021-09-20,0.0,TG,A,J
2021-09-21,0.0,TG,A,J
2021-09-22,0.0,TG,A,J
2021-09-23,0.0,TG,A,J
2021-09-24,861.0,TG,A,J
2021-09-25,2946.0,TG,A,J
2021-09-26,0.0,TG,A,J
2021-09-27,1659.0,TG,A,J
2021-09-28,2423.2,TG,A,J
2021-09-29,1206.0,TG,A,J
2021-09-30,690.0,TG,A,J
2021-10-01,9013.0,TG,A,J
2021-10-02,6055.0,TG,A,J
2021-10-03,0.0,TG,A,J
2021-10-04,6926.0,TG,A,J
2021-10-05,6544.2,TG,A,J
2021-10-06,2700.0,TG,A,J
2021-10-07,1885.0,TG,A,J
2021-10-08,3350.0,TG,A,J
2021-10-09,34730.2,TG,A,J
2021-10-10,0.0,TG,A,J
2021-10-11,11560.0,TG,A,J
2021-10-12,23138.0,TG,A,J
2021-10-13,13184.0,TG,A,J
2021-10-14,6480.0,TG,A,J
2021-10-15,6200.0,TG,A,J
2021-10-16,14767.0,TG,A,J
2021-10-17,0.0,TG,A,J
2021-10-18,21662.0,TG,A,J
2021-10-19,24645.0,TG,A,J
2021-10-20,16905.0,TG,A,J
2021-10-21,33111.0,TG,A,J
2021-10-22,30236.0,TG,A,J
2021-10-23,36187.0,TG,A,J
2021-10-24,0.0,TG,A,J
2021-10-25,34666.0,TG,A,J
2021-10-26,48538.8,TG,A,J
2021-10-27,24620.0,TG,A,J
2021-10-28,22997.0,TG,A,J
2021-10-29,21065.5,TG,A,J
2021-10-30,28241.0,TG,A,J
2021-10-31,0.0,TG,A,J
2021-11-01,16160.0,TG,A,J
2021-11-02,15580.0,TG,A,J
2021-11-03,17750.0,TG,A,J
2021-11-04,13255.0,TG,A,J
2021-11-05,16986.0,TG,A,J
2021-11-06,17604.0,TG,A,J
2021-11-07,0.0,TG,A,J
2021-11-08,16830.0,TG,A,J
2021-11-09,17315.0,TG,A,J
2021-11-10,23690.0,TG,A,J
2021-11-11,9485.0,TG,A,J
2021-11-12,11325.0,TG,A,J
2021-11-13,8247.0,TG,A,J
2021-11-14,0.0,TG,A,J
2021-11-15,53742.0,TG,A,J
2021-11-16,40152.0,TG,A,J
2021-11-17,21835.5,TG,A,J
2021-11-18,33530.0,TG,A,J
2021-11-19,37170.0,TG,A,J
2021-11-20,16662.0,TG,A,J
2021-11-21,0.0,TG,A,J
2021-11-22,0.0,TG,A,J
2021-11-23,0.0,TG,A,J
2021-11-24,0.0,TG,A,J
2021-11-25,0.0,TG,A,J
2021-11-26,13730.0,TG,A,J
2021-11-27,64820.0,TG,A,J
2021-11-28,0.0,TG,A,J
2021-11-29,60975.0,TG,A,J
2021-11-30,29327.0,TG,A,J
2021-12-01,29539.0,TG,A,J
2021-12-02,59082.0,TG,A,J
2021-12-03,67349.0,TG,A,J
2021-12-04,78511.0,TG,A,J
2021-12-05,0.0,TG,A,J
2021-12-06,21628.0,TG,A,J
2021-12-07,69372.0,TG,A,J
2021-12-08,23478.0,TG,A,J
2021-12-09,22759.0,TG,A,J
2021-12-10,24908.0,TG,A,J
2021-12-11,36010.0,TG,A,J
2021-12-12,0.0,TG,A,J
2021-12-13,32689.0,TG,A,J
2021-12-14,67148.0,TG,A,J
2021-12-15,32619.0,TG,A,J
2021-12-16,24878.0,TG,A,J
2021-12-17,24633.0,TG,A,J
2021-12-18,26245.0,TG,A,J
2021-12-19,0.0,TG,A,J
2021-12-20,19630.0,TG,A,J
2021-12-21,24715.0,TG,A,J
2021-12-22,37082.0,TG,A,J
2021-12-23,77441.0,TG,A,J
2021-12-24,81268.0,TG,A,J
2021-12-25,66717.0,TG,A,J
2021-12-26,0.0,TG,A,J
2021-12-27,83545.6,TG,A,J
2021-12-28,66793.0,TG,A,J
2021-12-29,63986.1,TG,A,J
2021-12-30,88684.0,TG,A,J
2021-12-31,79738.0,TG,A,J
2022-01-01,0.0,TG,A,J
2022-01-02,0.0,TG,A,J
2022-01-03,48685.8,TG,A,J
2022-01-04,29884.3,TG,A,J
2022-01-05,22677.1,TG,A,J
2022-01-06,34906.7,TG,A,J
2022-01-07,22471.0,TG,A,J
2022-01-08,52730.0,TG,A,J
2022-01-09,0.0,TG,A,J
2022-01-10,84027.0,TG,A,J
2022-01-11,24310.0,TG,A,J
2022-01-12,57210.0,TG,A,J
2022-01-13,38393.6,TG,A,J
2022-01-14,48033.0,TG,A,J
2022-01-15,41795.0,TG,A,J
2022-01-16,0.0,TG,A,J
2022-01-17,80634.4,TG,A,J
2022-01-18,62132.1,TG,A,J
2022-01-19,51529.4,TG,A,J
2022-01-20,45167.3,TG,A,J
2022-01-21,42705.0,TG,A,J
2022-01-22,10889.0,TG,A,J
2022-01-23,0.0,TG,A,J
2022-01-24,62030.7,TG,A,J
2022-01-25,61244.1,TG,A,J
2022-01-26,64726.9,TG,A,J
2022-01-27,59289.1,TG,A,J
2022-01-28,68777.2,TG,A,J
2022-01-29,88406.0,TG,A,J
2022-01-30,43455.0,TG,A,J
2022-01-31,0.0,TG,A,J
2022-02-01,0.0,TG,A,J
2022-02-02,0.0,TG,A,J
2022-02-03,0.0,TG,A,J
2022-02-04,535.5,TG,A,J
2022-02-05,5893.0,TG,A,J
2022-02-06,0.0,TG,A,J
2022-02-07,35370.4,TG,A,J
2022-02-08,21818.8,TG,A,J
2022-02-09,17332.0,TG,A,J
2022-02-10,17762.0,TG,A,J
2022-02-11,18875.0,TG,A,J
2022-02-12,0.0,TG,A,J
2022-02-13,0.0,TG,A,J
2022-02-14,392.0,TG,A,J
2022-02-15,5860.0,TG,A,J
2022-02-16,7635.0,TG,A,J
2022-02-17,6890.0,TG,A,J
2022-02-18,7495.0,TG,A,J
2022-02-19,7235.0,TG,A,J
2022-02-20,0.0,TG,A,J
2022-02-21,6485.0,TG,A,J
2022-02-22,5410.0,TG,A,J
2022-02-23,6134.0,TG,A,J
2022-02-24,5710.0,TG,A,J
2022-02-25,4893.0,TG,A,J
2022-02-26,4641.0,TG,A,J
2022-02-27,0.0,TG,A,J
2022-02-28,5980.0,TG,A,J
2022-03-01,6612.0,TG,A,J
2022-03-02,4415.0,TG,A,J
2022-03-03,5956.0,TG,A,J
2022-03-04,3860.0,TG,A,J
2022-03-05,6662.0,TG,A,J
2022-03-06,0.0,TG,A,J
2022-03-07,11181.0,TG,A,J
2022-03-08,7396.0,TG,A,J
2022-03-09,6191.0,TG,A,J
2022-03-10,6910.0,TG,A,J
2022-03-11,4066.0,TG,A,J
2022-03-12,3136.0,TG,A,J
2022-03-13,0.0,TG,A,J
2022-03-14,9496.0,TG,A,J
2022-03-15,5590.0,TG,A,J
2022-03-16,1785.0,TG,A,J
2022-03-17,940.0,TG,A,J
2022-03-18,1863.0,TG,A,J
2022-03-19,745.0,TG,A,J
2022-03-20,0.0,TG,A,J
2022-03-21,2477.0,TG,A,J
2022-03-22,3397.0,TG,A,J
2022-03-23,2233.0,TG,A,J
2022-03-24,1305.0,TG,A,J
2022-03-25,113.0,TG,A,J
2022-03-26,1330.0,TG,A,J
2022-03-27,0.0,TG,A,J
2022-03-28,2695.0,TG,A,J
2022-03-29,1055.0,TG,A,J
2022-03-30,1460.0,TG,A,J
2022-03-31,2210.0,TG,A,J
2022-04-01,1832.0,TG,A,J
2022-04-02,2625.0,TG,A,J
2022-04-03,0.0,TG,A,J
2022-04-04,3261.0,TG,A,J
2022-04-05,1467.0,TG,A,J
2022-04-06,2724.5,TG,A,J
2022-04-07,1014.0,TG,A,J
2022-04-08,1772.0,TG,A,J
2022-04-09,2139.0,TG,A,J
2022-04-10,0.0,TG,A,J
2022-04-11,1062.0,TG,A,J
2022-04-12,1626.0,TG,A,J
2022-04-13,1677.0,TG,A,J
2022-04-14,2321.0,TG,A,J
2022-04-15,1130.0,TG,A,J
2022-04-16,480.0,TG,A,J
2022-04-17,0.0,TG,A,J
2022-04-18,3822.0,TG,A,J
2022-04-19,3251.0,TG,A,J
2022-04-20,1084.0,TG,A,J
2022-04-21,1353.0,TG,A,J
2022-04-22,3105.0,TG,A,J
2022-04-23,1207.0,TG,A,J
2022-04-24,0.0,TG,A,J
2022-04-25,2742.0,TG,A,J
2022-04-26,4311.0,TG,A,J
2022-04-27,1666.0,TG,A,J
2022-04-28,1440.0,TG,A,J
2022-04-29,1234.0,TG,A,J
2022-04-30,1166.0,TG,A,J
2022-05-01,0.0,TG,A,J
2022-05-02,626.0,TG,A,J
2022-05-03,0.0,TG,A,J
2022-05-04,0.0,TG,A,J
2022-05-05,248.0,TG,A,J
2022-05-06,0.0,TG,A,J
2022-05-07,618.0,TG,A,J
2022-05-08,0.0,TG,A,J
2022-05-09,228.0,TG,A,J
2022-05-10,970.0,TG,A,J
2022-05-11,0.0,TG,A,J
2022-05-12,302.5,TG,A,J
2022-05-13,0.0,TG,A,J
2022-05-14,72.0,TG,A,J
2022-05-15,0.0,TG,A,J
2022-05-16,80.0,TG,A,J
2022-05-17,37.5,TG,A,J
2022-05-18,290.0,TG,A,J
2022-05-19,0.0,TG,A,J
2022-05-20,0.0,TG,A,J
2022-05-21,0.0,TG,A,J
2022-05-22,0.0,TG,A,J
2022-05-23,253.0,TG,A,J
2022-05-24,250.0,TG,A,J
2022-05-25,141.0,TG,A,J
2022-05-26,242.0,TG,A,J
2022-05-27,120.0,TG,A,J
2022-05-28,0.0,TG,A,J
2022-05-29,0.0,TG,A,J
2022-05-30,0.0,TG,A,J
2022-05-31,147.0,TG,A,J
2022-06-01,0.0,TG,A,J
2022-06-02,1100.0,TG,A,J
2022-06-03,0.0,TG,A,J
2022-06-04,0.0,TG,A,J
2022-06-05,0.0,TG,A,J
2022-06-06,0.0,TG,A,J
2022-06-07,330.0,TG,A,J
2022-06-08,965.0,TG,A,J
2022-06-09,0.0,TG,A,J
2022-06-10,747.2,TG,A,J
2022-06-11,200.0,TG,A,J
2022-06-12,0.0,TG,A,J
2022-06-13,2710.4,TG,A,J
2022-06-14,1715.8,TG,A,J
2022-06-15,1144.6,TG,A,J
2022-06-16,0.0,TG,A,J
2022-06-17,420.8,TG,A,J
2022-06-18,0.0,TG,A,J
2022-06-19,0.0,TG,A,J
2022-06-20,961.2,TG,A,J
2022-06-21,424.6,TG,A,J
2022-06-22,354.2,TG,A,J
2022-06-23,569.4,TG,A,J
2022-06-24,752.0,TG,A,J
2022-06-25,180.0,TG,A,J
2022-06-26,0.0,TG,A,J
2022-06-27,1097.6,TG,A,J
2022-06-28,842.8,TG,A,J
2022-06-29,1489.4,TG,A,J
2022-06-30,448.0,TG,A,J
2022-07-01,492.8,TG,A,J
2022-07-02,0.0,TG,A,J
2022-07-03,0.0,TG,A,J
2022-07-04,839.4,TG,A,J
2022-07-05,527.6,TG,A,J
2022-07-06,108.0,TG,A,J
2022-07-07,1284.6,TG,A,J
2022-07-08,428.4,TG,A,J
2022-07-09,117.0,TG,A,J
2022-07-10,0.0,TG,A,J
2022-07-11,438.0,TG,A,J
2022-07-12,1095.8,TG,A,J
2022-07-13,992.0,TG,A,J
2022-07-14,2567.0,TG,A,J
2022-07-15,626.4,TG,A,J
2022-07-16,600.0,TG,A,J
2022-07-17,0.0,TG,A,J
2022-07-18,892.4,TG,A,J
2022-07-19,550.4,TG,A,J
2022-07-20,768.0,TG,A,J
2022-07-21,158.4,TG,A,J
2022-07-22,915.4,TG,A,J
2022-07-23,0.0,TG,A,J
2022-07-24,0.0,TG,A,J
2022-07-25,4476.4,TG,A,J
2022-07-26,2120.2,TG,A,J
2022-07-27,80.0,TG,A,J
2022-07-28,67.2,TG,A,J
2022-07-29,1657.0,TG,A,J
2022-07-30,0.0,TG,A,J
2022-07-31,0.0,TG,A,J
2022-08-01,596.8,TG,A,J
2022-08-02,1658.4,TG,A,J
2022-08-03,232.0,TG,A,J
2022-08-04,420.0,TG,A,J
2022-08-05,372.8,TG,A,J
2022-08-06,0.0,TG,A,J
2022-08-07,0.0,TG,A,J
2022-08-08,1093.6,TG,A,J
2022-08-09,492.8,TG,A,J
2022-08-10,88.0,TG,A,J
2022-08-11,438.0,TG,A,J
2022-08-12,195.2,TG,A,J
2022-08-13,0.0,TG,A,J
2022-08-14,0.0,TG,A,J
2022-08-15,13.0,TG,A,J
2022-08-16,1080.0,TG,A,J
2022-08-17,384.0,TG,A,J
2022-08-18,679.9,TG,A,J
2022-08-19,416.0,TG,A,J
2022-08-20,211.2,TG,A,J
2022-08-21,0.0,TG,A,J
2022-08-22,690.0,TG,A,J
2022-08-23,816.0,TG,A,J
2022-08-24,942.8,TG,A,J
2022-08-25,694.3,TG,A,J
2022-08-26,630.4,TG,A,J
2022-08-27,0.0,TG,A,J
2022-08-28,0.0,TG,A,J
2022-08-29,1545.2,TG,A,J
2022-08-30,1579.2,TG,A,J
2022-08-31,859.6,TG,A,J
2022-09-01,1484.0,TG,A,J
2022-09-02,3119.4,TG,A,J
2022-09-03,240.0,TG,A,J
2022-09-04,0.0,TG,A,J
2022-09-05,2237.2,TG,A,J
2022-09-06,1004.8,TG,A,J
2022-09-07,1008.8,TG,A,J
2022-09-08,1016.6,TG,A,J
2022-09-09,240.0,TG,A,J
2022-09-10,0.0,TG,A,J
2022-09-11,0.0,TG,A,J
2022-09-12,0.0,TG,A,J
2022-09-13,1299.6,TG,A,J
2022-09-14,112.0,TG,A,J
2022-09-15,619.2,TG,A,J
2022-09-16,702.8,TG,A,J
2022-09-17,0.0,TG,A,J
2022-09-18,0.0,TG,A,J
2022-09-19,732.8,TG,A,J
2022-09-20,612.4,TG,A,J
2022-09-21,608.4,TG,A,J
2022-09-22,949.2,TG,A,J
2022-09-23,361.0,TG,A,J
2022-09-24,0.0,TG,A,J
2022-09-25,0.0,TG,A,J
2022-09-26,2490.6,TG,A,J
2022-09-27,2052.8,TG,A,J
2022-09-28,636.8,TG,A,J
2022-09-29,341.4,TG,A,J
2022-09-30,1165.6,TG,A,J
2022-10-01,1240.0,TG,A,J
2022-10-02,0.0,TG,A,J
2022-10-03,8915.0,TG,A,J
2022-10-04,16235.2,TG,A,J
2022-10-05,13238.6,TG,A,J
2022-10-06,6991.2,TG,A,J
2022-10-07,11840.4,TG,A,J
2022-10-08,10500.0,TG,A,J
2022-10-09,0.0,TG,A,J
2022-10-10,10185.0,TG,A,J
2022-10-11,6601.2,TG,A,J
2022-10-12,6579.2,TG,A,J
2022-10-13,11440.4,TG,A,J
2022-10-14,11781.6,TG,A,J
2022-10-15,16900.0,TG,A,J
2022-10-16,0.0,TG,A,J
2022-10-17,23427.2,TG,A,J
2022-10-18,23003.0,TG,A,J
2022-10-19,23765.2,TG,A,J
2022-10-20,18057.2,TG,A,J
2022-10-21,12354.6,TG,A,J
2022-10-22,10250.0,TG,A,J
2022-10-23,0.0,TG,A,J
2022-10-24,27389.2,TG,A,J
2022-10-25,22816.0,TG,A,J
2022-10-26,41316.8,TG,A,J
2022-10-27,23843.4,TG,A,J
2022-10-28,20412.5,TG,A,J
2022-10-29,15960.0,TG,A,J
2022-10-30,0.0,TG,A,J
2022-10-31,22096.8,TG,A,J
2022-11-01,24280.0,TG,A,J
2022-11-02,22521.2,TG,A,J
2022-11-03,23956.6,TG,A,J
2022-11-04,22085.0,TG,A,J
2022-11-05,27765.0,TG,A,J
2022-11-06,0.0,TG,A,J
2022-11-07,19499.4,TG,A,J
2022-11-08,22777.0,TG,A,J
2022-11-09,10354.4,TG,A,J
2022-11-10,20425.8,TG,A,J
2022-11-11,19317.4,TG,A,J
2022-11-12,39785.0,TG,A,J
2022-11-13,0.0,TG,A,J
2022-11-14,19171.2,TG,A,J
2022-11-15,14926.0,TG,A,J
2022-11-16,11320.7,TG,A,J
2022-11-17,18899.2,TG,A,J
2022-11-18,13214.0,TG,A,J
2022-11-19,13926.0,TG,A,J
2022-11-20,0.0,TG,A,J
2022-11-21,18657.2,TG,A,J
2022-11-22,15474.0,TG,A,J
2022-11-23,7231.9,TG,A,J
2022-11-24,25026.7,TG,A,J
2022-11-25,8420.1,TG,A,J
2022-11-26,7395.0,TG,A,J
2022-11-27,0.0,TG,A,J
2022-11-28,18175.7,TG,A,J
2022-11-29,11642.0,TG,A,J
2022-11-30,15249.2,TG,A,J
2022-12-01,9232.0,TG,A,J
2022-12-02,10037.2,TG,A,J
2022-12-03,5117.0,TG,A,J
2022-12-04,0.0,TG,A,J
2022-12-05,69559.2,TG,A,J
2022-12-06,6615.0,TG,A,J
2022-12-07,13203.0,TG,A,J
2022-12-08,9336.7,TG,A,J
2022-12-09,11015.0,TG,A,J
2022-12-10,15314.0,TG,A,J
2022-12-11,0.0,TG,A,J
2022-12-12,21538.3,TG,A,J
2022-12-13,13929.0,TG,A,J
2022-12-14,14170.0,TG,A,J
2022-12-15,77789.2,TG,A,J
2022-12-16,12485.2,TG,A,J
2022-12-17,56536.0,TG,A,J
2022-12-18,0.0,TG,A,J
2022-12-19,3352.7,TG,A,J
2022-12-20,6077.0,TG,A,J
2022-12-21,9252.2,TG,A,J
2022-12-22,13117.0,TG,A,J
2022-12-23,18176.6,TG,A,J
2022-12-24,9765.0,TG,A,J
2022-12-25,0.0,TG,A,J
2022-12-26,22476.2,TG,A,J
2022-12-27,64587.5,TG,A,J
2022-12-28,41932.2,TG,A,J
2022-12-29,34733.2,TG,A,J
2022-12-30,9492.6,TG,A,J
2022-12-31,11315.0,TG,A,J
2023-01-01,0.0,TG,A,J
2023-01-02,0.0,TG,A,J
2023-01-03,44712.8,TG,A,J
2023-01-04,1742.2,TG,A,J
2023-01-05,34142.7,TG,A,J
2023-01-06,18473.0,TG,A,J
2023-01-07,33755.0,TG,A,J
2023-01-08,0.0,TG,A,J
2023-01-09,21481.0,TG,A,J
2023-01-10,37219.0,TG,A,J
2023-01-11,13749.2,TG,A,J
2023-01-12,16585.1,TG,A,J
2023-01-13,7687.2,TG,A,J
2023-01-14,43053.0,TG,A,J
2023-01-15,0.0,TG,A,J
2023-01-16,28110.7,TG,A,J
2023-01-17,38922.0,TG,A,J
2023-01-18,25600.2,TG,A,J
2023-01-19,39978.5,TG,A,J
2023-01-20,25138.6,TG,A,J
2023-01-21,17543.0,TG,A,J
2023-01-22,0.0,TG,A,J
2023-01-23,0.0,TG,A,J
2023-01-24,0.0,TG,A,J
2023-01-25,0.0,TG,A,J
2023-01-26,24001.6,TG,A,J
2023-01-27,6224.6,TG,A,J
2023-01-28,10865.0,TG,A,J
2023-01-29,0.0,TG,A,J
2023-01-30,13829.2,TG,A,J
2023-01-31,16360.0,TG,A,J
2023-02-01,14483.2,TG,A,J
2023-02-02,16119.0,TG,A,J
2023-02-03,10930.0,TG,A,J
2023-02-04,30595.0,TG,A,J
2023-02-05,0.0,TG,A,J
2023-02-06,17973.0,TG,A,J
2023-02-07,10665.0,TG,A,J
2023-02-08,8866.0,TG,A,J
2023-02-09,31335.0,TG,A,J
2023-02-10,12485.0,TG,A,J
2023-02-11,12945.0,TG,A,J
2023-02-12,0.0,TG,A,J
2023-02-13,14246.0,TG,A,J
2023-02-14,12344.0,TG,A,J
2023-02-15,10195.0,TG,A,J
2023-02-16,9500.0,TG,A,J
2023-02-17,6291.0,TG,A,J
2023-02-18,10126.0,TG,A,J
